Material ID,Packaging Type,Material Type,Suitable Product Categories,Recommended Packaging Use Cases,Supplier Region,Recyclability (%),Recyclability Category,Recycled Content (%),Reusability (%),Biodegradation Time (days),End-of-Life Disposal (%),Carbon Footprint (kg CO2/unit),CO2 Emission per kg (estimated),Waste Reduction Impact (%),Sustainability Target Progress (%),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Annual Usage (units),Total Material Weight (tons),Supplier Sustainability Compliance (%)
MAT_0289,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,78.0,47.0,157.0,5.0,0.92,0.52,61.0,90.0,4.0,3.0,3.0,2.77,100871.0,847.0,90.0
MAT_0290,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,LATAM,87,Medium,47.0,93.0,33532.0,11.0,1.15,1.5,82.0,91.0,7.0,8.0,6.0,14.4,51174.0,959.0,97.0
MAT_0291,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,APAC,82,Medium,41.0,86.0,52150.0,12.0,1.07,1.48,76.0,78.0,7.0,9.0,8.0,12.72,59942.0,1268.0,90.0
MAT_0292,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,100,High,81.0,50.0,201.0,6.0,0.73,0.53,60.0,89.0,5.0,3.0,3.0,2.6,99953.0,717.0,85.0
MAT_0293,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,88,Medium,49.0,94.0,76964.0,10.0,1.19,1.4,75.0,82.0,8.0,7.0,6.0,14.65,49673.0,998.0,92.0
MAT_0294,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EMEA,97,High,76.0,51.0,332.0,5.0,0.79,0.5,60.0,86.0,6.0,4.0,5.0,2.94,102220.0,740.0,84.0
MAT_0295,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,ROW,87,Medium,44.0,87.0,35850.0,13.0,1.08,1.48,79.0,83.0,9.0,8.0,8.0,11.55,59371.0,1147.0,89.0
MAT_0296,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,85,Medium,48.0,93.0,29304.0,11.0,1.12,1.5,81.0,83.0,7.0,7.0,7.0,15.11,51095.0,966.0,93.0
MAT_0297,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,APAC,99,High,82.0,53.0,291.0,5.0,0.73,0.53,60.0,93.0,4.0,4.0,4.0,2.81,97201.0,880.0,85.0
MAT_0298,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,LATAM,95,Medium,42.0,94.0,46640.0,12.0,0.92,1.5,74.0,75.0,8.0,8.0,8.0,11.69,54650.0,1189.0,88.0
MAT_0299,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,APAC,85,Medium,50.0,96.0,40050.0,10.0,1.21,1.44,79.0,90.0,9.0,7.0,6.0,15.25,50106.0,1088.0,96.0
MAT_0300,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,99,High,78.0,50.0,197.0,5.0,0.77,0.49,61.0,83.0,6.0,3.0,4.0,3.87,96646.0,743.0,87.0
MAT_0301,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,EMEA,85,Medium,38.0,87.0,52407.0,12.0,1.01,1.43,75.0,81.0,9.0,8.0,7.0,12.45,56902.0,1222.0,97.0
MAT_0302,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,95,Medium,48.0,99.0,42997.0,11.0,1.22,1.52,80.0,82.0,7.0,8.0,6.0,14.94,48860.0,978.0,86.0
MAT_0303,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EMEA,100,High,77.0,46.0,169.0,5.0,0.85,0.52,65.0,87.0,4.0,4.0,5.0,2.82,96624.0,825.0,90.0
MAT_0304,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,AMERICAS,82,Medium,40.0,92.0,60408.0,12.0,1.0,1.53,74.0,77.0,9.0,8.0,8.0,12.01,57077.0,1087.0,88.0
MAT_0305,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,90,Medium,50.0,95.0,30911.0,11.0,1.15,1.5,82.0,85.0,8.0,7.0,7.0,14.68,52156.0,1010.0,95.0
MAT_0306,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,100,High,78.0,47.0,157.0,5.0,0.72,0.51,61.0,90.0,5.0,3.0,3.0,2.77,100871.0,847.0,90.0
MAT_0307,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,APAC,88,Medium,36.0,94.0,40250.0,12.0,0.96,1.45,77.0,78.0,9.0,9.0,6.0,11.84,60648.0,1118.0,96.0
MAT_0308,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,LATAM,87,Medium,49.0,94.0,76964.0,10.0,1.19,1.48,75.0,82.0,8.0,9.0,7.0,14.65,49673.0,998.0,92.0
MAT_0309,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,81.0,50.0,209.0,6.0,0.79,0.51,60.0,91.0,4.0,4.0,4.0,3.06,99778.0,745.0,86.0
MAT_0310,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,90,Medium,47.0,97.0,33532.0,11.0,1.06,1.47,81.0,91.0,9.0,8.0,7.0,14.4,51174.0,959.0,97.0
MAT_0311,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,99,High,79.0,48.0,154.0,5.0,0.85,0.51,60.0,90.0,6.0,3.0,5.0,3.22,96860.0,862.0,86.0
MAT_0312,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,APAC,85,Medium,48.0,93.0,29304.0,11.0,1.18,1.36,81.0,83.0,9.0,8.0,6.0,15.11,51095.0,966.0,93.0
MAT_0313,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,100,High,82.0,53.0,291.0,5.0,0.78,0.5,60.0,93.0,5.0,3.0,3.0,2.81,97201.0,880.0,85.0
MAT_0314,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,95,Medium,48.0,96.0,25244.0,11.0,1.18,1.49,79.0,82.0,7.0,8.0,7.0,14.41,49673.0,995.0,86.0
MAT_0315,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,97,High,76.0,51.0,332.0,6.0,0.73,0.52,62.0,86.0,5.0,5.0,4.0,2.94,102220.0,740.0,84.0
MAT_0316,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,LATAM,88,Medium,50.0,96.0,40050.0,11.0,1.21,1.47,80.0,90.0,8.0,7.0,6.0,15.25,50106.0,1088.0,96.0
MAT_0317,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,99,High,81.0,52.0,242.0,5.0,0.79,0.5,60.0,90.0,5.0,3.0,4.0,3.14,103063.0,782.0,88.0
MAT_0318,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,85,Medium,50.0,97.0,32911.0,10.0,1.2,1.55,81.0,90.0,9.0,8.0,7.0,14.55,46054.0,1003.0,100.0
MAT_0319,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,98,High,77.0,46.0,169.0,4.0,0.78,0.51,60.0,87.0,6.0,3.0,3.0,2.82,96624.0,825.0,90.0
MAT_0320,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,APAC,90,Medium,50.0,95.0,30911.0,10.0,1.15,1.46,79.0,85.0,8.0,8.0,7.0,14.68,52156.0,1010.0,95.0
MAT_0321,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,96,High,78.0,50.0,197.0,5.0,0.85,0.49,60.0,83.0,5.0,4.0,4.0,3.87,96646.0,743.0,87.0
MAT_0322,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,92,Medium,48.0,99.0,42997.0,11.0,1.15,1.46,78.0,82.0,8.0,8.0,7.0,14.94,48860.0,978.0,86.0
MAT_0323,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,100,High,78.0,47.0,157.0,5.0,0.92,0.5,61.0,90.0,5.0,3.0,5.0,2.77,100871.0,847.0,90.0
MAT_0324,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,88,Medium,47.0,93.0,33532.0,10.0,1.06,1.4,81.0,91.0,7.0,8.0,6.0,14.4,51174.0,959.0,97.0
MAT_0325,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,99,High,81.0,50.0,209.0,6.0,0.79,0.53,60.0,91.0,5.0,4.0,4.0,3.06,99778.0,745.0,86.0
MAT_0326,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EMEA,90,Medium,49.0,94.0,76964.0,10.0,1.21,1.52,75.0,82.0,7.0,8.0,7.0,14.65,49673.0,998.0,92.0
MAT_0327,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,APAC,94,High,79.0,48.0,154.0,5.0,0.92,0.5,59.0,90.0,6.0,3.0,4.0,3.22,96860.0,862.0,86.0
MAT_0328,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,LATAM,85,Medium,48.0,93.0,29304.0,11.0,1.12,1.55,81.0,83.0,8.0,7.0,7.0,15.11,51095.0,966.0,93.0
MAT_0329,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,97,High,76.0,51.0,332.0,6.0,0.79,0.51,62.0,86.0,5.0,3.0,4.0,2.94,102220.0,740.0,84.0
MAT_0330,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,88,Medium,50.0,96.0,40050.0,11.0,1.15,1.53,80.0,90.0,8.0,7.0,7.0,15.25,50106.0,1088.0,96.0
MAT_0331,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,99,High,82.0,53.0,291.0,5.0,0.73,0.5,60.0,93.0,5.0,4.0,4.0,2.81,97201.0,880.0,85.0
MAT_0332,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,APAC,95,Medium,48.0,96.0,25244.0,11.0,1.21,1.5,78.0,82.0,7.0,8.0,6.0,14.41,49673.0,995.0,86.0
MAT_0333,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,98,High,77.0,46.0,169.0,4.0,0.72,0.53,60.0,87.0,6.0,3.0,5.0,2.82,96624.0,825.0,90.0
MAT_0334,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,88,Medium,47.0,97.0,33532.0,10.0,1.15,1.48,82.0,91.0,9.0,7.0,6.0,14.4,51174.0,959.0,97.0
MAT_0335,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,96,High,78.0,50.0,197.0,5.0,0.77,0.47,60.0,83.0,5.0,5.0,3.0,3.87,96646.0,743.0,87.0
MAT_0336,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,90,Medium,50.0,95.0,30911.0,11.0,1.2,1.37,81.0,85.0,9.0,9.0,7.0,14.68,52156.0,1010.0,95.0
MAT_0337,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,78.0,47.0,157.0,5.0,0.76,0.5,60.0,90.0,5.0,3.0,4.0,2.77,100871.0,847.0,90.0
MAT_0338,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,94,Medium,50.0,96.0,40050.0,11.0,1.18,1.42,79.0,90.0,7.0,7.0,7.0,15.25,50106.0,1088.0,96.0
MAT_0339,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,94,High,79.0,48.0,154.0,5.0,0.85,0.53,59.0,90.0,5.0,3.0,3.0,3.22,96860.0,862.0,86.0
MAT_0340,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,85,Medium,48.0,93.0,29304.0,11.0,1.18,1.52,81.0,83.0,7.0,9.0,6.0,15.11,51095.0,966.0,93.0
MAT_0341,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,97,High,76.0,51.0,332.0,6.0,0.79,0.5,60.0,86.0,5.0,4.0,4.0,2.94,102220.0,740.0,84.0
MAT_0342,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,92,Medium,48.0,99.0,42997.0,10.0,1.21,1.48,76.0,82.0,8.0,7.0,7.0,14.94,48860.0,978.0,86.0
MAT_0343,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,99,High,82.0,53.0,291.0,5.0,0.78,0.51,60.0,93.0,5.0,4.0,4.0,2.81,97201.0,880.0,85.0
MAT_0344,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,88,Medium,47.0,97.0,33532.0,10.0,1.15,1.5,82.0,91.0,9.0,7.0,6.0,14.4,51174.0,959.0,97.0
MAT_0345,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,96,High,78.0,50.0,197.0,5.0,0.77,0.48,61.0,83.0,6.0,3.0,5.0,3.87,96646.0,743.0,87.0
MAT_0346,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,90,Medium,49.0,94.0,76964.0,10.0,1.19,1.46,75.0,82.0,8.0,8.0,7.0,14.65,49673.0,998.0,92.0
MAT_0347,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,100,High,77.0,46.0,169.0,4.0,0.72,0.51,62.0,87.0,5.0,3.0,3.0,2.82,96624.0,825.0,90.0
MAT_0348,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,95,Medium,48.0,96.0,25244.0,11.0,1.14,1.43,80.0,82.0,8.0,8.0,7.0,14.41,49673.0,995.0,86.0
MAT_0349,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,98,High,79.0,48.0,154.0,5.0,0.85,0.5,59.0,90.0,5.0,3.0,4.0,3.22,96860.0,862.0,86.0
MAT_0350,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,90,Medium,50.0,95.0,30911.0,10.0,1.15,1.46,79.0,85.0,9.0,7.0,6.0,14.68,52156.0,1010.0,95.0
MAT_0351,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,100,High,78.0,47.0,157.0,5.0,0.92,0.5,60.0,90.0,5.0,4.0,4.0,2.77,100871.0,847.0,90.0
MAT_0352,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,88,Medium,50.0,96.0,40050.0,11.0,1.21,1.42,79.0,90.0,8.0,8.0,7.0,15.25,50106.0,1088.0,96.0
MAT_0353,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,99,High,81.0,52.0,242.0,5.0,0.73,0.53,60.0,90.0,4.0,4.0,5.0,3.14,103063.0,782.0,88.0
MAT_0354,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,85,Medium,48.0,93.0,29304.0,11.0,1.18,1.4,81.0,83.0,7.0,9.0,6.0,15.11,51095.0,966.0,93.0
MAT_0355,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,82.0,53.0,291.0,5.0,0.73,0.52,59.0,93.0,5.0,4.0,4.0,2.81,97201.0,880.0,85.0
MAT_0356,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,87,Medium,47.0,97.0,33532.0,10.0,1.06,1.47,81.0,91.0,9.0,7.0,7.0,14.4,51174.0,959.0,97.0
MAT_0357,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,97,High,76.0,51.0,332.0,6.0,0.72,0.5,60.0,86.0,5.0,3.0,3.0,2.94,102220.0,740.0,84.0
MAT_0358,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,92,Medium,48.0,99.0,42997.0,11.0,1.22,1.52,78.0,82.0,7.0,7.0,7.0,14.94,48860.0,978.0,86.0
MAT_0359,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,96,High,78.0,50.0,197.0,5.0,0.85,0.49,61.0,83.0,4.0,4.0,5.0,3.87,96646.0,743.0,87.0
MAT_0360,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,90,Medium,49.0,94.0,76964.0,10.0,1.15,1.44,83.0,82.0,8.0,7.0,7.0,14.65,49673.0,998.0,92.0
MAT_0361,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,77.0,46.0,169.0,4.0,0.78,0.52,61.0,87.0,5.0,3.0,3.0,2.82,96624.0,825.0,90.0
MAT_0362,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,95,Medium,48.0,96.0,25244.0,11.0,1.21,1.5,80.0,82.0,8.0,8.0,7.0,14.41,49673.0,995.0,86.0
MAT_0363,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,98,High,79.0,48.0,154.0,5.0,0.92,0.51,60.0,90.0,6.0,3.0,4.0,3.22,96860.0,862.0,86.0
MAT_0364,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,90,Medium,50.0,95.0,30911.0,10.0,1.2,1.54,79.0,85.0,9.0,7.0,6.0,14.68,52156.0,1010.0,95.0
MAT_0365,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,100,High,78.0,47.0,157.0,5.0,0.76,0.53,60.0,90.0,5.0,4.0,4.0,2.77,100871.0,847.0,90.0
MAT_0366,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,88,Medium,50.0,96.0,40050.0,11.0,1.13,1.45,79.0,90.0,7.0,7.0,6.0,15.25,50106.0,1088.0,96.0
MAT_0367,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,99,High,81.0,52.0,242.0,5.0,0.8,0.51,63.0,90.0,6.0,3.0,5.0,3.14,103063.0,782.0,88.0
MAT_0368,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,85,Medium,48.0,93.0,29304.0,11.0,1.12,1.46,81.0,83.0,7.0,9.0,7.0,15.11,51095.0,966.0,93.0
MAT_0369,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,100,High,82.0,53.0,291.0,5.0,0.73,0.51,60.0,93.0,4.0,4.0,4.0,2.81,97201.0,880.0,85.0
MAT_0370,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,87,Medium,47.0,97.0,33532.0,10.0,1.15,1.53,82.0,91.0,9.0,7.0,6.0,14.4,51174.0,959.0,97.0
MAT_0371,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,97,High,76.0,51.0,332.0,6.0,0.79,0.52,60.0,86.0,5.0,4.0,4.0,2.94,102220.0,740.0,84.0
MAT_0372,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,92,Medium,48.0,99.0,42997.0,11.0,1.15,1.49,78.0,82.0,8.0,8.0,7.0,14.94,48860.0,978.0,86.0
MAT_0373,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,96,High,78.0,50.0,197.0,5.0,0.77,0.48,61.0,83.0,5.0,5.0,3.0,3.87,96646.0,743.0,87.0
MAT_0374,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,90,Medium,49.0,94.0,76964.0,10.0,1.19,1.41,75.0,82.0,7.0,8.0,6.0,14.65,49673.0,998.0,92.0
MAT_0375,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,98,High,77.0,46.0,169.0,4.0,0.72,0.53,60.0,87.0,6.0,3.0,5.0,2.82,96624.0,825.0,90.0
MAT_0376,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,95,Medium,48.0,96.0,25244.0,11.0,1.21,1.5,80.0,82.0,8.0,7.0,7.0,14.41,49673.0,995.0,86.0
MAT_0377,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,94,High,79.0,48.0,154.0,5.0,0.92,0.5,60.0,90.0,6.0,3.0,4.0,3.22,96860.0,862.0,86.0
MAT_0378,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,90,Medium,50.0,95.0,30911.0,10.0,1.2,1.46,79.0,85.0,7.0,7.0,6.0,14.68,52156.0,1010.0,95.0
MAT_0379,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,78.0,47.0,157.0,5.0,0.76,0.51,61.0,90.0,5.0,4.0,4.0,2.77,100871.0,847.0,90.0
MAT_0380,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,88,Medium,50.0,96.0,40050.0,11.0,1.13,1.46,79.0,90.0,8.0,8.0,7.0,15.25,50106.0,1088.0,96.0
MAT_0381,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,99,High,81.0,52.0,242.0,5.0,0.8,0.52,63.0,90.0,6.0,3.0,5.0,3.14,103063.0,782.0,88.0
MAT_0382,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,85,Medium,48.0,93.0,29304.0,11.0,1.12,1.53,81.0,83.0,7.0,9.0,7.0,15.11,51095.0,966.0,93.0
MAT_0383,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,100,High,82.0,53.0,291.0,5.0,0.73,0.52,60.0,93.0,4.0,4.0,4.0,2.81,97201.0,880.0,85.0
MAT_0384,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,87,Medium,47.0,97.0,33532.0,10.0,1.06,1.48,81.0,91.0,9.0,7.0,6.0,14.4,51174.0,959.0,97.0
MAT_0385,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,97,High,76.0,51.0,332.0,6.0,0.72,0.51,60.0,86.0,5.0,3.0,3.0,2.94,102220.0,740.0,84.0
MAT_0386,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,92,Medium,48.0,99.0,42997.0,11.0,1.22,1.5,78.0,82.0,7.0,8.0,7.0,14.94,48860.0,978.0,86.0
