material_id,packaging_type,material_type,suitable_product_categories,recommended_packaging_use_cases,supplier_region,recyclability_percent,recyclability_category,recycled_content_percent,reusability_percent,biodegradation_time_days,end-of-life_disposal_percent,carbon_footprint_kg_co2/unit,co2_emission_score,waste_reduction_impact_percent,sustainability_target_progress_percent,load_handling_score,moisture_resistance_score,thermal_resistance_score,cost_per_unit,annual_usage_units,total_material_weight,supplier_sustainability_compliance_percent,biodegradability_score,sustainability_score,cost_efficiency
MAT_0243,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,97,High,76.0,51.0,332.0,6.0,0.79,0.53,60.0,86.0,5.0,3.0,4.0,2.94,102220.0,740.0,84.0,0.003003003003003003,38.64190090090091,251.70068027210885
MAT_0244,Steel Racks & Containers,Steel,"Heavy Industrial Components, High-Security Goods","Secure, high-load international shipping and long-term storage",AMERICAS,95,High,71.0,97.0,90587.0,8.0,3.58,3.15,83.0,76.0,8.0,9.0,8.0,25.43,21272.0,4976.0,93.0,1.1038989711661589e-05,37.055003311696915,195.67440031458906
MAT_0245,Protective Fillers (Paper/Biodegradable),Paper/Bio-Based,"Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection",Void-fill and cushioning for fragile products,APAC,94,High,87.0,36.0,171.0,2.0,0.47,0.29,67.0,91.0,3.0,3.0,3.0,1.23,76655.0,523.0,78.0,0.005813953488372093,37.51474418604651,425.2032520325203
MAT_0246,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EMEA,90,Medium,48.0,94.0,76964.0,10.0,1.15,1.52,75.0,82.0,9.0,7.0,6.0,14.65,49673.0,998.0,92.0,1.2992918859221724e-05,35.544003897875655,68.12286689419795
MAT_0247,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,LATAM,87,Medium,44.0,87.0,35850.0,13.0,1.06,1.41,74.0,83.0,9.0,8.0,8.0,11.55,59371.0,1147.0,89.0,2.7893224735711695e-05,34.37700836796742,99.3073593073593
MAT_0248,Bubble Wrap (Minimal Use),Plastic,"Low-Value Goods, Secondary Protection for Non-Fragile Items",Surface protection during transit; minimal void-fill,EMEA,73,Medium,30.0,12.0,31602.0,25.0,2.05,1.48,31.0,56.0,8.0,7.0,7.0,1.42,31018.0,171.0,70.0,3.164256557921716e-05,28.756009492769678,120.42253521126761
MAT_0249,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,94,Medium,50.0,96.0,40050.0,10.0,1.21,1.53,79.0,90.0,8.0,7.0,6.0,15.25,50106.0,1088.0,96.0,2.4968165588874185e-05,37.141007490449674,71.34426229508196
MAT_0250,Steel Racks & Containers,Steel,"Heavy Industrial Components, High-Security Goods","Secure, high-load international shipping and long-term storage",APAC,97,High,73.0,98.0,157790.0,8.0,3.48,2.8,85.0,73.0,9.0,10.0,10.0,24.33,20573.0,4938.0,91.0,6.337497068907606e-06,37.96000190124912,202.9593094944513
MAT_0251,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,98,High,77.0,48.0,250.0,6.0,0.72,0.48,61.0,90.0,4.0,4.0,5.0,3.39,100328.0,741.0,87.0,0.00398406374501992,39.05719521912351,218.58407079646017
MAT_0252,Protective Fillers (Paper/Biodegradable),Paper/Bio-Based,"Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection",Void-fill and cushioning for fragile products,AMERICAS,100,High,88.0,29.0,133.0,2.0,0.5,0.3,66.0,98.0,1.0,3.0,2.0,1.76,75226.0,663.0,82.0,0.007462686567164179,39.91223880597015,376.70454545454544
MAT_0253,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,92,Medium,48.0,99.0,42997.0,10.0,1.15,1.38,80.0,82.0,8.0,8.0,7.0,14.94,48860.0,978.0,86.0,2.3256895669566027e-05,36.3860069770687,65.46184738955823
MAT_0254,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,100,High,78.0,47.0,157.0,5.0,0.76,0.49,61.0,90.0,6.0,3.0,4.0,2.77,100871.0,847.0,90.0,0.006329113924050633,39.85489873417722,305.7761732851986
MAT_0255,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,88,Medium,47.0,97.0,33532.0,10.0,1.06,1.44,79.0,91.0,7.0,8.0,6.0,14.4,51174.0,959.0,97.0,2.9821369993737513e-05,34.768008946411,66.59722222222221
MAT_0256,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,ROW,87,Medium,36.0,92.0,10935.0,13.0,0.95,1.56,76.0,81.0,8.0,7.0,7.0,12.59,62098.0,1250.0,91.0,9.1441111923921e-05,34.332027432333575,99.28514694201748
MAT_0257,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,APAC,97,High,76.0,51.0,332.0,6.0,0.73,0.5,60.0,86.0,5.0,4.0,4.0,2.94,102220.0,740.0,84.0,0.003003003003003003,38.65090090090091,251.70068027210885
MAT_0258,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,90,Medium,50.0,95.0,30911.0,10.0,1.21,1.5,81.0,85.0,9.0,7.0,6.0,14.68,52156.0,1010.0,95.0,3.2349896480331265e-05,35.55000970496894,68.80108991825614
MAT_0259,Protective Fillers (Paper/Biodegradable),Paper/Bio-Based,"Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection",Void-fill and cushioning for fragile products,AMERICAS,99,High,89.0,31.0,104.0,2.0,0.52,0.31,66.0,91.0,2.0,3.0,2.0,1.96,75069.0,637.0,79.0,0.009523809523809525,39.50985714285714,325.0
MAT_0260,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EMEA,94,High,79.0,48.0,154.0,5.0,0.92,0.53,59.0,90.0,5.0,5.0,4.0,3.22,96860.0,862.0,86.0,0.0064516129032258064,37.44293548387097,267.70186335403724
MAT_0261,Bubble Wrap (Minimal Use),Plastic,"Low-Value Goods, Secondary Protection for Non-Fragile Items",Surface protection during transit; minimal void-fill,EU,76,Medium,30.0,8.0,64044.0,25.0,2.14,1.44,32.0,60.0,9.0,7.0,7.0,1.18,27055.0,315.0,72.0,1.5614021391209306e-05,29.96800468420642,266.9491525423729
MAT_0262,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,95,Medium,50.0,96.0,25244.0,11.0,1.14,1.42,80.0,82.0,8.0,7.0,7.0,14.41,49673.0,995.0,86.0,3.961180431768667e-05,37.574011883541296,69.04927133934767
MAT_0263,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EMEA,100,High,81.0,52.0,242.0,5.0,0.79,0.53,63.0,93.0,6.0,3.0,5.0,3.14,103063.0,782.0,88.0,0.00411522633744856,39.84223456790124,249.04458598726114
MAT_0264,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,APAC,84,Medium,41.0,89.0,69350.0,13.0,1.06,1.46,72.0,83.0,7.0,9.0,8.0,11.28,62593.0,1284.0,90.0,1.4419402748338164e-05,33.162004325820824,113.82978723404256
MAT_0265,Protective Fillers (Paper/Biodegradable),Paper/Bio-Based,"Fragile Items, Cosmetics, Pharmaceuticals, Internal Component Protection",Void-fill and cushioning for fragile products,EMEA,100,High,92.0,30.0,141.0,3.0,0.5,0.3,65.0,93.0,3.0,3.0,3.0,1.6,73892.0,525.0,85.0,0.007042253521126761,39.91211267605633,328.125
MAT_0266,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,94,High,79.0,48.0,154.0,5.0,0.92,0.51,60.0,90.0,6.0,3.0,4.0,3.22,96860.0,862.0,86.0,0.0064516129032258064,37.44893548387097,267.70186335403724
MAT_0267,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,EMEA,82,Medium,41.0,86.0,52150.0,13.0,0.92,1.42,76.0,78.0,9.0,8.0,8.0,12.72,59942.0,1268.0,90.0,1.9175087726026345e-05,32.37400575252632,99.68553459119497
MAT_0268,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,90,Medium,48.0,93.0,33525.0,10.0,1.21,1.52,79.0,90.0,8.0,7.0,7.0,15.74,52785.0,1053.0,97.0,2.9827596492274652e-05,35.54400894827894,66.89961880559085
MAT_0269,Steel Racks & Containers,Steel,"Heavy Industrial Components, High-Security Goods","Secure, high-load international shipping and long-term storage",AMERICAS,97,High,72.0,99.0,103598.0,8.0,3.56,2.97,85.0,76.0,9.0,9.0,9.0,24.62,21703.0,5063.0,90.0,9.652602824351587e-06,37.90900289578085,205.64581640942322
MAT_0270,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,99,High,78.0,50.0,197.0,5.0,0.85,0.51,61.0,83.0,6.0,4.0,5.0,3.87,96646.0,743.0,87.0,0.005050505050505051,39.44851515151515,191.98966408268734
MAT_0271,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,AMERICAS,95,Medium,42.0,94.0,46640.0,12.0,0.98,1.5,74.0,75.0,9.0,9.0,7.0,11.69,54650.0,1189.0,88.0,2.144036362856714e-05,37.550006432109086,101.71086398631309
MAT_0272,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,92,Medium,48.0,99.0,42997.0,10.0,1.15,1.52,78.0,82.0,7.0,7.0,6.0,14.94,48860.0,978.0,86.0,2.3256895669566027e-05,36.3440069770687,65.46184738955823
MAT_0273,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,98,High,77.0,46.0,169.0,4.0,0.72,0.52,61.0,87.0,5.0,3.0,4.0,2.82,96624.0,825.0,90.0,0.0058823529411764705,39.045764705882355,292.5531914893617
MAT_0274,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,100,High,77.0,53.0,153.0,5.0,0.85,0.5,60.0,84.0,5.0,4.0,4.0,2.83,101569.0,765.0,86.0,0.006493506493506494,39.85194805194806,270.31802120141344
MAT_0275,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,ROW,87,Medium,44.0,87.0,35850.0,13.0,1.06,1.48,79.0,83.0,8.0,8.0,7.0,11.55,59371.0,1147.0,89.0,2.7893224735711695e-05,34.35600836796742,99.3073593073593
MAT_0276,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,88,Medium,50.0,96.0,40050.0,10.0,1.18,1.52,79.0,90.0,7.0,8.0,7.0,15.25,50106.0,1088.0,96.0,2.4968165588874185e-05,34.744007490449675,71.34426229508196
MAT_0277,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,100,High,81.0,50.0,209.0,5.0,0.73,0.51,64.0,91.0,5.0,4.0,4.0,3.06,99778.0,745.0,86.0,0.004761904761904762,39.84842857142857,243.4640522875817
MAT_0278,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,APAC,87,Medium,40.0,92.0,60408.0,12.0,1.06,1.55,75.0,77.0,8.0,7.0,7.0,12.01,57077.0,1087.0,88.0,1.6553824761211077e-05,34.33500496614743,90.50791007493756
MAT_0279,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,LATAM,94,Medium,50.0,96.0,25244.0,11.0,1.18,1.41,78.0,82.0,9.0,7.0,6.0,14.41,49673.0,995.0,86.0,3.961180431768667e-05,37.1770118835413,69.04927133934767
MAT_0280,Steel Racks & Containers,Steel,"Heavy Industrial Components, High-Security Goods","Secure, high-load international shipping and long-term storage",LATAM,96,High,73.0,98.0,157790.0,7.0,3.67,3.02,83.0,72.0,8.0,10.0,9.0,24.33,20573.0,4938.0,91.0,6.337497068907606e-06,37.49400190124913,202.9593094944513
MAT_0281,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,96,High,78.0,50.0,197.0,6.0,0.85,0.5,59.0,83.0,4.0,4.0,5.0,3.87,96646.0,743.0,87.0,0.005050505050505051,38.25151515151516,191.98966408268734
MAT_0282,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EMEA,90,Medium,50.0,95.0,30911.0,10.0,1.2,1.55,81.0,85.0,7.0,7.0,6.0,14.68,52156.0,1010.0,95.0,3.2349896480331265e-05,35.53500970496894,68.80108991825614
MAT_0283,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,APAC,99,High,82.0,53.0,291.0,5.0,0.73,0.51,60.0,93.0,6.0,4.0,4.0,2.81,97201.0,880.0,85.0,0.003424657534246575,39.448027397260276,313.16725978647685
MAT_0284,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,AMERICAS,85,Medium,38.0,87.0,52407.0,12.0,0.92,1.52,78.0,81.0,8.0,9.0,8.0,12.45,56902.0,1222.0,97.0,1.908105632727828e-05,33.5440057243169,98.15261044176708
MAT_0285,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,98,High,79.0,48.0,154.0,5.0,0.85,0.53,59.0,90.0,5.0,3.0,3.0,3.22,96860.0,862.0,86.0,0.0064516129032258064,39.04293548387097,267.70186335403724
MAT_0286,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,92,Medium,48.0,93.0,29304.0,10.0,1.12,1.52,79.0,83.0,8.0,7.0,7.0,15.11,51095.0,966.0,93.0,3.412386964681795e-05,36.344010237160894,63.931171409662475
MAT_0287,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,98,High,77.0,48.0,250.0,5.0,0.72,0.47,62.0,90.0,5.0,5.0,4.0,3.39,100328.0,741.0,87.0,0.00398406374501992,39.06019521912351,218.58407079646017
MAT_0288,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,ROW,88,Medium,41.0,89.0,69350.0,13.0,1.01,1.57,75.0,83.0,9.0,8.0,8.0,11.28,62593.0,1284.0,90.0,1.4419402748338164e-05,34.72900432582083,113.82978723404256
MAT_0289,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,78.0,47.0,157.0,5.0,0.92,0.52,61.0,90.0,4.0,3.0,3.0,2.77,100871.0,847.0,90.0,0.006329113924050633,39.84589873417722,305.7761732851986
MAT_0290,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,LATAM,87,Medium,47.0,93.0,33532.0,11.0,1.15,1.5,82.0,91.0,7.0,8.0,6.0,14.4,51174.0,959.0,97.0,2.9821369993737513e-05,34.350008946411,66.59722222222221
MAT_0291,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,APAC,82,Medium,41.0,86.0,52150.0,12.0,1.07,1.48,76.0,78.0,7.0,9.0,8.0,12.72,59942.0,1268.0,90.0,1.9175087726026345e-05,32.35600575252632,99.68553459119497
MAT_0292,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,100,High,81.0,50.0,201.0,6.0,0.73,0.53,60.0,89.0,5.0,3.0,3.0,2.6,99953.0,717.0,85.0,0.0049504950495049506,39.842485148514854,275.7692307692308
MAT_0293,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,88,Medium,49.0,94.0,76964.0,10.0,1.19,1.4,75.0,82.0,8.0,7.0,6.0,14.65,49673.0,998.0,92.0,1.2992918859221724e-05,34.78000389787566,68.12286689419795
MAT_0294,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EMEA,97,High,76.0,51.0,332.0,5.0,0.79,0.5,60.0,86.0,6.0,4.0,5.0,2.94,102220.0,740.0,84.0,0.003003003003003003,38.65090090090091,251.70068027210885
MAT_0295,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,ROW,87,Medium,44.0,87.0,35850.0,13.0,1.08,1.48,79.0,83.0,9.0,8.0,8.0,11.55,59371.0,1147.0,89.0,2.7893224735711695e-05,34.35600836796742,99.3073593073593
MAT_0296,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,85,Medium,48.0,93.0,29304.0,11.0,1.12,1.5,81.0,83.0,7.0,7.0,7.0,15.11,51095.0,966.0,93.0,3.412386964681795e-05,33.55001023716089,63.931171409662475
MAT_0297,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,APAC,99,High,82.0,53.0,291.0,5.0,0.73,0.53,60.0,93.0,4.0,4.0,4.0,2.81,97201.0,880.0,85.0,0.003424657534246575,39.442027397260276,313.16725978647685
MAT_0298,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,LATAM,95,Medium,42.0,94.0,46640.0,12.0,0.92,1.5,74.0,75.0,8.0,8.0,8.0,11.69,54650.0,1189.0,88.0,2.144036362856714e-05,37.550006432109086,101.71086398631309
MAT_0299,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,APAC,85,Medium,50.0,96.0,40050.0,10.0,1.21,1.44,79.0,90.0,9.0,7.0,6.0,15.25,50106.0,1088.0,96.0,2.4968165588874185e-05,33.56800749044967,71.34426229508196
MAT_0300,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,99,High,78.0,50.0,197.0,5.0,0.77,0.49,61.0,83.0,6.0,3.0,4.0,3.87,96646.0,743.0,87.0,0.005050505050505051,39.45451515151515,191.98966408268734
MAT_0301,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,EMEA,85,Medium,38.0,87.0,52407.0,12.0,1.01,1.43,75.0,81.0,9.0,8.0,7.0,12.45,56902.0,1222.0,97.0,1.908105632727828e-05,33.5710057243169,98.15261044176708
MAT_0302,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,95,Medium,48.0,99.0,42997.0,11.0,1.22,1.52,80.0,82.0,7.0,8.0,6.0,14.94,48860.0,978.0,86.0,2.3256895669566027e-05,37.5440069770687,65.46184738955823
MAT_0303,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EMEA,100,High,77.0,46.0,169.0,5.0,0.85,0.52,65.0,87.0,4.0,4.0,5.0,2.82,96624.0,825.0,90.0,0.0058823529411764705,39.84576470588235,292.5531914893617
MAT_0304,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,AMERICAS,82,Medium,40.0,92.0,60408.0,12.0,1.0,1.53,74.0,77.0,9.0,8.0,8.0,12.01,57077.0,1087.0,88.0,1.6553824761211077e-05,32.34100496614743,90.50791007493756
MAT_0305,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,90,Medium,50.0,95.0,30911.0,11.0,1.15,1.5,82.0,85.0,8.0,7.0,7.0,14.68,52156.0,1010.0,95.0,3.2349896480331265e-05,35.55000970496894,68.80108991825614
MAT_0306,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,100,High,78.0,47.0,157.0,5.0,0.72,0.51,61.0,90.0,5.0,3.0,3.0,2.77,100871.0,847.0,90.0,0.006329113924050633,39.84889873417722,305.7761732851986
MAT_0307,Foldable & Stackable Containers,Plastic,"Electronics, Medium-Value Goods, Retail Logistics",Cross-docking and returnable packaging programs,APAC,88,Medium,36.0,94.0,40250.0,12.0,0.96,1.45,77.0,78.0,9.0,9.0,6.0,11.84,60648.0,1118.0,96.0,2.4844103252093115e-05,34.76500745323098,94.42567567567568
MAT_0308,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,LATAM,87,Medium,49.0,94.0,76964.0,10.0,1.19,1.48,75.0,82.0,8.0,9.0,7.0,14.65,49673.0,998.0,92.0,1.2992918859221724e-05,34.35600389787566,68.12286689419795
MAT_0309,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,100,High,81.0,50.0,209.0,6.0,0.79,0.51,60.0,91.0,4.0,4.0,4.0,3.06,99778.0,745.0,86.0,0.004761904761904762,39.84842857142857,243.4640522875817
MAT_0310,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,90,Medium,47.0,97.0,33532.0,11.0,1.06,1.47,81.0,91.0,9.0,8.0,7.0,14.4,51174.0,959.0,97.0,2.9821369993737513e-05,35.559008946411,66.59722222222221
MAT_0311,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,99,High,79.0,48.0,154.0,5.0,0.85,0.51,60.0,90.0,6.0,3.0,5.0,3.22,96860.0,862.0,86.0,0.0064516129032258064,39.44893548387097,267.70186335403724
MAT_0312,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,APAC,85,Medium,48.0,93.0,29304.0,11.0,1.18,1.36,81.0,83.0,9.0,8.0,6.0,15.11,51095.0,966.0,93.0,3.412386964681795e-05,33.59201023716089,63.931171409662475
MAT_0313,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,LATAM,100,High,82.0,53.0,291.0,5.0,0.78,0.5,60.0,93.0,5.0,3.0,3.0,2.81,97201.0,880.0,85.0,0.003424657534246575,39.851027397260275,313.16725978647685
MAT_0314,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,95,Medium,48.0,96.0,25244.0,11.0,1.18,1.49,79.0,82.0,7.0,8.0,7.0,14.41,49673.0,995.0,86.0,3.961180431768667e-05,37.553011883541295,69.04927133934767
MAT_0315,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,97,High,76.0,51.0,332.0,6.0,0.73,0.52,62.0,86.0,5.0,5.0,4.0,2.94,102220.0,740.0,84.0,0.003003003003003003,38.64490090090091,251.70068027210885
MAT_0316,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,LATAM,88,Medium,50.0,96.0,40050.0,11.0,1.21,1.47,80.0,90.0,8.0,7.0,6.0,15.25,50106.0,1088.0,96.0,2.4968165588874185e-05,34.759007490449676,71.34426229508196
MAT_0317,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,99,High,81.0,52.0,242.0,5.0,0.79,0.5,60.0,90.0,5.0,3.0,4.0,3.14,103063.0,782.0,88.0,0.00411522633744856,39.45123456790124,249.04458598726114
MAT_0318,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,EU,85,Medium,50.0,97.0,32911.0,10.0,1.2,1.55,81.0,90.0,9.0,8.0,7.0,14.55,46054.0,1003.0,100.0,3.038405444822557e-05,33.53500911521633,68.93470790378007
MAT_0319,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,ROW,98,High,77.0,46.0,169.0,4.0,0.78,0.51,60.0,87.0,6.0,3.0,3.0,2.82,96624.0,825.0,90.0,0.0058823529411764705,39.048764705882355,292.5531914893617
MAT_0320,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,APAC,90,Medium,50.0,95.0,30911.0,10.0,1.15,1.46,79.0,85.0,8.0,8.0,7.0,14.68,52156.0,1010.0,95.0,3.2349896480331265e-05,35.56200970496894,68.80108991825614
MAT_0321,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,AMERICAS,96,High,78.0,50.0,197.0,5.0,0.85,0.49,60.0,83.0,5.0,4.0,4.0,3.87,96646.0,743.0,87.0,0.005050505050505051,38.25451515151516,191.98966408268734
MAT_0322,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,ROW,92,Medium,48.0,99.0,42997.0,11.0,1.15,1.46,78.0,82.0,8.0,8.0,7.0,14.94,48860.0,978.0,86.0,2.3256895669566027e-05,36.3620069770687,65.46184738955823
MAT_0323,Cardboard Boxes,Cardboard,"E-commerce, Food & Beverage, Consumer Goods, Apparel",Last-mile delivery and primary e-commerce packaging,EU,100,High,78.0,47.0,157.0,5.0,0.92,0.5,61.0,90.0,5.0,3.0,5.0,2.77,100871.0,847.0,90.0,0.006329113924050633,39.85189873417722,305.7761732851986
MAT_0324,Plastic Totes & Pallets,Plastic,"Industrial Components, Heavy Machinery, Automotive Parts",Closed-loop logistics and bulk material handling,AMERICAS,88,Medium,47.0,93.0,33532.0,10.0,1.06,1.4,81.0,91.0,7.0,8.0,6.0,14.4,51174.0,959.0,97.0,2.9821369993737513e-05,34.780008946411,66.59722222222221
